Month,1961-1990_x,2020_x,1991-2020_x,WMO1DiffTemp,WMO2DiffTemp,1961-1990_y,2020_y,1991-2020_y,WMO1DiffPrec,WMO2DiffPrec,Year,Station,2021_x,2021_y,2022_x,2022_y,2023_x,2023_y
4,-3.8568666,,-2.5695639,2.1847186,0.897416,0.0014162302,,0.0014143352,0.00023065344,0.00023254845,2022,Khibiny Educational and Scientific Station ,,,-1.6721479,0.0016468837,,
5,2.0791814,,3.3176727,1.7667971,0.52830577,0.0015969289,,0.0018210645,-0.00010099879,-0.00032513437,2022,Khibiny Educational and Scientific Station ,,,3.8459785,0.0014959301,,
6,8.899928,,9.745001,2.5908327,1.74576,0.0024884057,,0.002539282,0.0016026606,0.0015517843,2022,Khibiny Educational and Scientific Station ,,,11.490761,0.0040910663,,
7,12.714628,,13.379621,2.95535,2.2903576,0.00276801,,0.002973379,0.0017739031,0.001568534,2022,Khibiny Educational and Scientific Station ,,,15.669978,0.004541913,,
8,10.22443,,10.8955965,3.4118357,2.7406693,0.0027279998,,0.002553233,0.00031490577,0.00048967265,2022,Khibiny Educational and Scientific Station ,,,13.636266,0.0030429056,,
9,5.2819047,,6.1161237,0.997509,0.16329002,0.002682134,,0.002426459,-0.0005563004,-0.00030062534,2022,Khibiny Educational and Scientific Station ,,,6.2794137,0.0021258336,,
10,-0.95726126,,-0.24155137,2.778627,2.062917,0.0022757864,,0.002326986,0.0013164654,0.0012652657,2022,Khibiny Educational and Scientific Station ,,,1.8213656,0.0035922518,,
11,-7.326202,,-6.2763495,3.35126,2.3014076,0.001958558,,0.0019808242,-0.0009792019,-0.0010014679,2022,Khibiny Educational and Scientific Station ,,,-3.974942,0.0009793562,,
12,-12.044362,,-9.788127,3.1824007,0.9261656,0.0014744389,,0.00177486,0.00041027192,0.000109850895,2022,Khibiny Educational and Scientific Station ,,,-8.861961,0.0018847109,,
1,-14.751581,,-13.00645,6.9613976,5.216266,0.0014048484,,0.001456747,0.0008674532,0.00081555464,2023,Khibiny Educational and Scientific Station ,,,,,-7.7901835,0.0022723016
2,-14.552912,,-12.8701315,4.4098873,2.727107,0.0012402217,,0.001513491,0.00041783007,0.0001445607,2023,Khibiny Educational and Scientific Station ,,,,,-10.143024,0.0016580517
3,-9.72012,,-8.517073,-1.2080507,-2.4110985,0.0013077159,,0.0015013068,0.00056875614,0.00037516525,2023,Khibiny Educational and Scientific Station ,,,,,-10.928171,0.001876472
4,-3.8568666,,-2.5695639,2.4531505,1.1658478,0.0014162302,,0.0014143352,-0.00060851604,-0.00060662103,2023,Khibiny Educational and Scientific Station ,,,,,-1.4037161,0.0008077142
5,2.0791814,,3.3176727,5.023077,3.7845855,0.0015969289,,0.0018210645,0.000118519994,-0.00010561559,2023,Khibiny Educational and Scientific Station ,,,,,7.102258,0.0017154489
6,8.899928,,9.745001,1.4618597,0.61678696,0.0024884057,,0.002539282,-0.0013317318,-0.0013826081,2023,Khibiny Educational and Scientific Station ,,,,,10.361788,0.0011566739
1,-14.505454,-8.354925,-11.515497,6.150529,3.160572,0.0016904104,0.0029342726,0.0019513612,0.0012438622,0.0009829114,2020,Kilpisjärvi Biological Station ,,,,,,
2,-13.503391,-8.583386,-11.681571,4.920005,3.0981846,0.0017782248,0.0019563488,0.0017980715,0.00017812394,0.00015827722,2020,Kilpisjärvi Biological Station ,,,,,,
3,-10.273707,-7.219287,-8.499728,3.0544205,1.2804413,0.0013841003,0.002470501,0.0016754785,0.0010864007,0.00079502247,2020,Kilpisjärvi Biological Station ,,,,,,
4,-5.162984,-4.9624634,-3.6963816,0.20052052,-1.2660818,0.0015732172,0.0020901647,0.0015500988,0.0005169475,0.0005400659,2020,Kilpisjärvi Biological Station ,,,,,,
5,0.5960855,0.12928618,1.4699653,-0.46679932,-1.3406792,0.0015754629,0.0013283143,0.0019410104,-0.00024714856,-0.00061269605,2020,Kilpisjärvi Biological Station ,,,,,,
6,5.9202805,8.26608,6.8691654,2.3457994,1.3969145,0.002181694,0.0011619487,0.0029016554,-0.0010197453,-0.0017397067,2020,Kilpisjärvi Biological Station ,,,,,,
7,9.558121,9.523453,10.644027,-0.03466797,-1.120574,0.0032497027,0.0055731614,0.003505596,0.0023234587,0.0020675655,2020,Kilpisjärvi Biological Station ,,,,,,
8,7.722015,8.513997,8.79395,0.7919822,-0.279953,0.0026260982,0.0031320946,0.0029365493,0.0005059964,0.00019554538,2020,Kilpisjärvi Biological Station ,,,,,,
9,2.574623,4.4061337,4.19092,1.8315105,0.21521378,0.0023414402,0.003317637,0.0024981808,0.0009761967,0.00081945607,2020,Kilpisjärvi Biological Station ,,,,,,
10,-3.3880234,-0.6639373,-1.9496596,2.724086,1.2857223,0.0026996,0.002025822,0.0021809593,-0.0006737781,-0.00015513739,2020,Kilpisjärvi Biological Station ,,,,,,
11,-9.232436,-3.0319343,-7.305947,6.200502,4.2740126,0.0020014532,0.0031833164,0.0018268169,0.0011818632,0.0013564995,2020,Kilpisjärvi Biological Station ,,,,,,
12,-12.957084,-7.093105,-9.792455,5.863979,2.6993499,0.0017554988,0.0014621301,0.001961645,-0.0002933687,-0.00049951486,2020,Kilpisjärvi Biological Station ,,,,,,
1,-14.505454,,-11.515497,2.461234,-0.52872276,0.0016904104,,0.0019513612,-0.00076934707,-0.0010302978,2021,Kilpisjärvi Biological Station ,-12.04422,0.00092106336,,,,
2,-13.503391,,-11.681571,2.9350004,1.1131802,0.0017782248,,0.0017980715,0.00022337411,0.0002035274,2021,Kilpisjärvi Biological Station ,-10.568391,0.002001599,,,,
3,-10.273707,,-8.499728,3.3045611,1.530582,0.0013841003,,0.0016754785,0.0011293801,0.00083800184,2021,Kilpisjärvi Biological Station ,-6.9691463,0.0025134804,,,,
4,-5.162984,,-3.6963816,1.4717903,0.0051879883,0.0015732172,,0.0015500988,0.0007730563,0.00079617475,2021,Kilpisjärvi Biological Station ,-3.6911936,0.0023462735,,,,
5,0.5960855,,1.4699653,-0.99487376,-1.8687537,0.0015754629,,0.0019410104,-0.000448419,-0.0008139665,2021,Kilpisjärvi Biological Station ,-0.3987883,0.0011270439,,,,
6,5.9202805,,6.8691654,2.498107,1.549222,0.002181694,,0.0029016554,0.00088866544,0.00016870396,2021,Kilpisjärvi Biological Station ,8.418387,0.0030703594,,,,
7,9.558121,,10.644027,1.5851316,0.49922562,0.0032497027,,0.003505596,-0.00057759485,-0.00083348807,2021,Kilpisjärvi Biological Station ,11.143252,0.002672108,,,,
8,7.722015,,8.79395,0.38175154,-0.69018364,0.0026260982,,0.0029365493,-0.00047041336,-0.0007808644,2021,Kilpisjärvi Biological Station ,8.103766,0.0021556849,,,,
9,2.574623,,4.19092,0.61971855,-0.9965782,0.0023414402,,0.0024981808,0.00057323533,0.00041649467,2021,Kilpisjärvi Biological Station ,3.1943417,0.0029146755,,,,
10,-3.3880234,,-1.9496596,1.7146301,0.27626634,0.0026996,,0.0021809593,0.0010902192,0.00160886,2021,Kilpisjärvi Biological Station ,-1.6733932,0.0037898193,,,,
11,-9.232436,,-7.305947,0.86472607,-1.0617633,0.0020014532,,0.0018268169,-0.0002485616,-7.392536e-05,2021,Kilpisjärvi Biological Station ,-8.36771,0.0017528916,,,,
12,-12.957084,,-9.792455,1.0518303,-2.1127987,0.0017554988,,0.001961645,-0.00031061075,-0.0005167569,2021,Kilpisjärvi Biological Station ,-11.905253,0.0014448881,,,,
1,-14.505454,,-11.515497,4.276698,1.2867413,0.0016904104,,0.0019513612,0.0019117639,0.0016508132,2022,Kilpisjärvi Biological Station ,,,-10.228756,0.0036021743,,
2,-13.503391,,-11.681571,2.3207664,0.4989462,0.0017782248,,0.0017980715,-0.00021306239,-0.00023290911,2022,Kilpisjärvi Biological Station ,,,-11.182625,0.0015651624,,
3,-10.273707,,-8.499728,5.2951236,3.5211444,0.0013841003,,0.0016754785,0.0012991099,0.0010077317,2022,Kilpisjärvi Biological Station ,,,-4.978584,0.0026832102,,
4,-5.162984,,-3.6963816,1.7686236,0.30202127,0.0015732172,,0.0015500988,0.000444278,0.00046739646,2022,Kilpisjärvi Biological Station ,,,-3.3943603,0.0020174952,,
5,0.5960855,,1.4699653,1.0929658,0.21908605,0.0015754629,,0.0019410104,0.00095853966,0.0005929922,2022,Kilpisjärvi Biological Station ,,,1.6890514,0.0025340025,,
6,5.9202805,,6.8691654,2.787159,1.838274,0.002181694,,0.0029016554,0.0004433978,-0.0002765637,2022,Kilpisjärvi Biological Station ,,,8.707439,0.0026250917,,
7,9.558121,,10.644027,1.3188705,0.23296452,0.0032497027,,0.003505596,0.0020970397,0.0018411465,2022,Kilpisjärvi Biological Station ,,,10.876991,0.0053467425,,
8,7.722015,,8.79395,1.9882102,0.916275,0.0026260982,,0.0029365493,0.0013557398,0.0010452888,2022,Kilpisjärvi Biological Station ,,,9.710225,0.003981838,,
9,2.574623,,4.19092,1.4946547,-0.12164211,0.0023414402,,0.0024981808,8.776388e-05,-6.897678e-05,2022,Kilpisjärvi Biological Station ,,,4.069278,0.002429204,,
10,-3.3880234,,-1.9496596,2.7418737,1.3035101,0.0026996,,0.0021809593,-0.00014776667,0.00037087407,2022,Kilpisjärvi Biological Station ,,,-0.6461495,0.0025518334,,
11,-9.232436,,-7.305947,4.7057734,2.779284,0.0020014532,,0.0018268169,-0.000937238,-0.00076260173,2022,Kilpisjärvi Biological Station ,,,-4.526663,0.0010642152,,
12,-12.957084,,-9.792455,2.621046,-0.5435829,0.0017554988,,0.001961645,-0.0003519078,-0.00055805396,2022,Kilpisjärvi Biological Station ,,,-10.336038,0.001403591,,
1,-14.505454,,-11.515497,5.825902,2.8359451,0.0016904104,,0.0019513612,0.00010621722,-0.00015473354,2023,Kilpisjärvi Biological Station ,,,,,-8.679552,0.0017966277
2,-13.503391,,-11.681571,6.6031723,4.781352,0.0017782248,,0.0017980715,0.0018070437,0.001787197,2023,Kilpisjärvi Biological Station ,,,,,-6.900219,0.0035852685
3,-10.273707,,-8.499728,-1.2007484,-2.9747276,0.0013841003,,0.0016754785,0.00017778191,-0.000113596325,2023,Kilpisjärvi Biological Station ,,,,,-11.474456,0.0015618822
4,-5.162984,,-3.6963816,2.9526222,1.4860198,0.0015732172,,0.0015500988,0.00043351238,0.00045663083,2023,Kilpisjärvi Biological Station ,,,,,-2.2103617,0.0020067296
5,0.5960855,,1.4699653,1.3381035,0.46422374,0.0015754629,,0.0019410104,0.0009878936,0.00062234607,2023,Kilpisjärvi Biological Station ,,,,,1.9341891,0.0025633564
6,5.9202805,,6.8691654,2.6693144,1.7204294,0.002181694,,0.0029016554,-0.0005062659,-0.0012262274,2023,Kilpisjärvi Biological Station ,,,,,8.589595,0.001675428
1,-21.577694,-24.864122,-19.586086,-3.2864285,-5.278036,0.0014033727,0.0013090573,0.0017028175,-9.431539e-05,-0.00039376016,2020,Kluane Lake Research Station,,,,,,
2,-18.27516,-17.674082,-17.099316,0.60107803,-0.57476616,0.0014646095,0.0016541608,0.0015862328,0.00018955127,6.792799e-05,2020,Kluane Lake Research Station,,,,,,
3,-14.012989,-14.157549,-13.831651,-0.14455986,-0.32589817,0.00094263727,0.00071752066,0.0010515997,-0.00022511662,-0.0003340791,2020,Kluane Lake Research Station,,,,,,
4,-7.0201335,-4.127776,-5.819713,2.8923573,1.691937,0.0008805768,0.00080973125,0.00080082245,-7.084553e-05,8.908799e-06,2020,Kluane Lake Research Station,,,,,,
5,-0.6533186,3.6251934,1.0573184,4.278512,2.567875,0.001032587,0.0018258243,0.0010337228,0.00079323724,0.0007921015,2020,Kluane Lake Research Station,,,,,,
6,5.00974,6.670796,7.08672,1.661056,-0.41592407,0.0017386576,0.0022741195,0.00212282,0.00053546194,0.00015129964,2020,Kluane Lake Research Station,,,,,,
7,8.564508,9.056969,9.296123,0.49246025,-0.23915386,0.001882421,0.0030873816,0.0021609424,0.0012049606,0.0009264392,2020,Kluane Lake Research Station,,,,,,
8,6.7163453,6.774375,7.3781767,0.05802965,-0.6038017,0.0015449076,0.003822967,0.0018944466,0.0022780593,0.0019285204,2020,Kluane Lake Research Station,,,,,,
9,0.75277966,2.499337,1.349934,1.7465572,1.149403,0.0020509192,0.001563565,0.0022174313,-0.00048735423,-0.00065386633,2020,Kluane Lake Research Station,,,,,,
10,-7.3014474,-6.7030926,-6.515943,0.5983548,-0.18714952,0.0025896758,0.0012407472,0.0022622123,-0.0013489287,-0.0010214652,2020,Kluane Lake Research Station,,,,,,
11,-16.340681,-17.273277,-14.880136,-0.9325962,-2.3931417,0.0017157367,0.0016120119,0.0019542624,-0.00010372477,-0.00034225045,2020,Kluane Lake Research Station,,,,,,
12,-20.267368,-15.611512,-18.245974,4.655856,2.6344614,0.0016515608,0.0048376066,0.0023185238,0.0031860457,0.0025190827,2020,Kluane Lake Research Station,,,,,,
1,-21.577694,,-19.586086,4.9059467,2.914339,0.0014033727,,0.0017028175,0.00092403847,0.0006245937,2021,Kluane Lake Research Station,-16.671747,0.0023274112,,,,
2,-18.27516,,-17.099316,-3.6675262,-4.8433704,0.0014646095,,0.0015862328,-0.00059399666,-0.00071561994,2021,Kluane Lake Research Station,-21.942686,0.00087061286,,,,
3,-14.012989,,-13.831651,-0.9120722,-1.0934105,0.00094263727,,0.0010515997,-0.00036141387,-0.00047037634,2021,Kluane Lake Research Station,-14.925061,0.0005812234,,,,
4,-7.0201335,,-5.819713,1.1167207,-0.0836997,0.0008805768,,0.00080082245,0.00019545096,0.0002752053,2021,Kluane Lake Research Station,-5.903413,0.0010760278,,,,
5,-0.6533186,,1.0573184,1.6247075,-0.08592957,0.001032587,,0.0010337228,0.0016835298,0.0016823941,2021,Kluane Lake Research Station,0.9713889,0.0027161168,,,,
6,5.00974,,7.08672,3.1053696,1.0283895,0.0017386576,,0.00212282,-0.0002795764,-0.0006637387,2021,Kluane Lake Research Station,8.115109,0.0014590812,,,,
7,8.564508,,9.296123,1.6331139,0.90149975,0.001882421,,0.0021609424,-0.00045030855,-0.00072883,2021,Kluane Lake Research Station,10.197622,0.0014321124,,,,
8,6.7163453,,7.3781767,1.353086,0.6912546,0.0015449076,,0.0018944466,0.0023132642,0.001963725,2021,Kluane Lake Research Station,8.069431,0.0038581716,,,,
9,0.75277966,,1.349934,0.15363121,-0.4435231,0.0020509192,,0.0022174313,9.872485e-06,-0.00015663961,2021,Kluane Lake Research Station,0.9064109,0.0020607917,,,,
10,-7.3014474,,-6.515943,0.45167208,-0.33383226,0.0025896758,,0.0022622123,-0.00023416546,9.329803e-05,2021,Kluane Lake Research Station,-6.8497753,0.0023555104,,,,
11,-16.340681,,-14.880136,-0.4166317,-1.8771772,0.0017157367,,0.0019542624,-0.00045900198,-0.00069752766,2021,Kluane Lake Research Station,-16.757313,0.0012567347,,,,
12,-20.267368,,-18.245974,-0.30756378,-2.3289585,0.0016515608,,0.0023185238,-0.00026256603,-0.0009295291,2021,Kluane Lake Research Station,-20.574932,0.0013889947,,,,
1,-21.577694,,-19.586086,2.3531475,0.36153984,0.0014033727,,0.0017028175,0.0006533817,0.00035393692,2022,Kluane Lake Research Station,,,-19.224546,0.0020567544,,
2,-18.27516,,-17.099316,4.5795336,3.4036894,0.0014646095,,0.0015862328,4.9539725e-05,-7.208355e-05,2022,Kluane Lake Research Station,,,-13.695626,0.0015141492,,
3,-14.012989,,-13.831651,3.7470436,3.5657053,0.00094263727,,0.0010515997,0.00034639536,0.00023743289,2022,Kluane Lake Research Station,,,-10.265945,0.0012890326,,
4,-7.0201335,,-5.819713,0.17228794,-1.0281324,0.0008805768,,0.00080082245,-2.788927e-05,5.1865063e-05,2022,Kluane Lake Research Station,,,-6.8478456,0.0008526875,,
5,-0.6533186,,1.0573184,0.46025014,-1.250387,0.001032587,,0.0010337228,0.00075851695,0.0007573812,2022,Kluane Lake Research Station,,,-0.19306844,0.001791104,,
6,5.00974,,7.08672,3.8780289,1.8010488,0.0017386576,,0.00212282,0.00052528817,0.00014112587,2022,Kluane Lake Research Station,,,8.887769,0.0022639458,,
7,8.564508,,9.296123,1.6273232,0.89570904,0.001882421,,0.0021609424,-0.00019337842,-0.00047189987,2022,Kluane Lake Research Station,,,10.191832,0.0016890425,,
8,6.7163453,,7.3781767,1.350513,0.6886816,0.0015449076,,0.0018944466,0.00066170923,0.00031217025,2022,Kluane Lake Research Station,,,8.066858,0.0022066168,,
9,0.75277966,,1.349934,1.3161583,0.71900403,0.0020509192,,0.0022174313,0.0016636881,0.001497176,2022,Kluane Lake Research Station,,,2.068938,0.0037146073,,
10,-7.3014474,,-6.515943,3.1312103,2.345706,0.0025896758,,0.0022622123,0.0034925316,0.003819995,2022,Kluane Lake Research Station,,,-4.170237,0.0060822074,,
11,-16.340681,,-14.880136,3.0458593,1.5853138,0.0017157367,,0.0019542624,0.00030290615,6.438047e-05,2022,Kluane Lake Research Station,,,-13.294822,0.0020186428,,
12,-20.267368,,-18.245974,-0.5906353,-2.61203,0.0016515608,,0.0023185238,-0.00039934786,-0.0010663109,2022,Kluane Lake Research Station,,,-20.858004,0.0012522129,,
1,-21.577694,,-19.586086,6.5895844,4.5979767,0.0014033727,,0.0017028175,0.00028502382,-1.4420948e-05,2023,Kluane Lake Research Station,,,,,-14.98811,0.0016883966
2,-18.27516,,-17.099316,-0.045484543,-1.2213287,0.0014646095,,0.0015862328,-0.0006463193,-0.0007679426,2023,Kluane Lake Research Station,,,,,-18.320644,0.0008182902
3,-14.012989,,-13.831651,0.32765675,0.14631844,0.00094263727,,0.0010515997,0.00065161084,0.00054264837,2023,Kluane Lake Research Station,,,,,-13.685332,0.0015942481
4,-7.0201335,,-5.819713,0.9790449,-0.22137547,0.0008805768,,0.00080082245,0.000640032,0.00071978633,2023,Kluane Lake Research Station,,,,,-6.0410886,0.0015206088
5,-0.6533186,,1.0573184,1.9907715,0.28013456,0.001032587,,0.0010337228,-0.0002425575,-0.00024369324,2023,Kluane Lake Research Station,,,,,1.337453,0.00079002953
6,5.00974,,7.08672,2.9445329,0.86755276,0.0017386576,,0.00212282,-0.00079828117,-0.0011824435,2023,Kluane Lake Research Station,,,,,7.9542727,0.0009403764
1,-13.679094,-7.9426928,-11.38983,5.7364016,3.4471369,0.0012391654,0.0016908392,0.0012977173,0.00045167375,0.00039312185,2020,Kolari Research Unit,,,,,,
2,-12.420807,-8.606127,-11.031852,3.81468,2.425725,0.0011047068,0.0018744625,0.0012239567,0.0007697557,0.00065050577,2020,Kolari Research Unit,,,,,,
3,-7.2120376,-4.574843,-5.9666286,2.6371946,1.3917856,0.0010707265,0.0012088394,0.001149277,0.00013811281,5.9562386e-05,2020,Kolari Research Unit,,,,,,
4,-1.03995,-1.2787337,-0.08935689,-0.23878372,-1.1893768,0.0012225249,0.001412153,0.0012780117,0.0001896281,0.0001341413,2020,Kolari Research Unit,,,,,,
5,5.7920613,5.1601315,6.2904487,-0.6319299,-1.1303172,0.0013685749,0.0011897902,0.0017412371,-0.00017878471,-0.0005514469,2020,Kolari Research Unit,,,,,,
6,12.380046,15.175486,12.261992,2.7954397,2.9134932,0.0020029042,0.0025060168,0.0025789714,0.00050311256,-7.295469e-05,2020,Kolari Research Unit,,,,,,
7,14.442396,13.85849,15.195144,-0.5839062,-1.3366537,0.0025926328,0.004988183,0.002995853,0.00239555,0.0019923297,2020,Kolari Research Unit,,,,,,
8,11.846798,12.799497,12.6476345,0.9526987,0.15186214,0.0024614832,0.0020658704,0.0025125588,-0.0003956128,-0.00044668838,2020,Kolari Research Unit,,,,,,
9,6.3007817,7.8533583,7.2130914,1.5525765,0.6402669,0.0021382603,0.0020350986,0.0021591962,-0.00010316167,-0.00012409757,2020,Kolari Research Unit,,,,,,
10,0.15791711,2.3096025,0.12325356,2.1516855,2.186349,0.0019257977,0.003483937,0.0018208011,0.0015581392,0.0016631358,2020,Kolari Research Unit,,,,,,
11,-7.088806,-1.0977373,-5.904695,5.991069,4.8069577,0.0016853136,0.0022504095,0.0018591469,0.0005650958,0.00039126258,2020,Kolari Research Unit,,,,,,
12,-11.947979,-4.8492994,-9.10164,7.0986795,4.2523403,0.0012668815,0.0020857437,0.0015403748,0.00081886223,0.0005453689,2020,Kolari Research Unit,,,,,,
1,-13.679094,,-11.38983,0.17750835,-2.1117563,0.0012391654,,0.0012977173,0.00018764078,0.00012908888,2021,Kolari Research Unit,-13.501586,0.0014268062,,,,
2,-12.420807,,-11.031852,0.83909893,-0.5498562,0.0011047068,,0.0012239567,2.7569477e-05,-9.168044e-05,2021,Kolari Research Unit,-11.581708,0.0011322763,,,,
3,-7.2120376,,-5.9666286,2.6977463,1.4523373,0.0010707265,,0.001149277,-9.936112e-05,-0.00017791154,2021,Kolari Research Unit,-4.5142913,0.0009713654,,,,
4,-1.03995,,-0.08935689,1.432965,0.4823719,0.0012225249,,0.0012780117,0.0004185848,0.000363098,2021,Kolari Research Unit,0.393015,0.0016411097,,,,
5,5.7920613,,6.2904487,-0.96035624,-1.4587436,0.0013685749,,0.0017412371,0.0009912759,0.0006186137,2021,Kolari Research Unit,4.831705,0.0023598508,,,,
6,12.380046,,12.261992,2.3768444,2.4948978,0.0020029042,,0.0025789714,0.0002755297,-0.00030053756,2021,Kolari Research Unit,14.75689,0.0022784339,,,,
7,14.442396,,15.195144,2.439064,1.6863165,0.0025926328,,0.002995853,-0.0010904539,-0.0014936742,2021,Kolari Research Unit,16.88146,0.0015021788,,,,
8,11.846798,,12.6476345,0.029946327,-0.77089024,0.0024614832,,0.0025125588,0.0010672377,0.0010161621,2021,Kolari Research Unit,11.876744,0.003528721,,,,
9,6.3007817,,7.2130914,-0.33834267,-1.2506523,0.0021382603,,0.0021591962,-0.00013970328,-0.00016063917,2021,Kolari Research Unit,5.962439,0.001998557,,,,
10,0.15791711,,0.12325356,0.8728634,0.90752697,0.0019257977,,0.0018208011,0.0035174596,0.0036224562,2021,Kolari Research Unit,1.0307806,0.0054432573,,,,
11,-7.088806,,-5.904695,0.5249772,-0.6591339,0.0016853136,,0.0018591469,-0.00031702872,-0.00049086194,2021,Kolari Research Unit,-6.563829,0.0013682849,,,,
12,-11.947979,,-9.10164,0.56372166,-2.2826176,0.0012668815,,0.0015403748,0.00015708571,-0.00011640764,2021,Kolari Research Unit,-11.384257,0.0014239672,,,,
1,-13.679094,,-11.38983,3.3123665,1.0231018,0.0012391654,,0.0012977173,-0.00035004126,-0.00040859316,2022,Kolari Research Unit,,,-10.366728,0.0008891242,,
2,-12.420807,,-11.031852,2.163993,0.77503777,0.0011047068,,0.0012239567,0.0005985877,0.00047933776,2022,Kolari Research Unit,,,-10.256814,0.0017032945,,
3,-7.2120376,,-5.9666286,3.8659956,2.6205866,0.0010707265,,0.001149277,-0.0004982954,-0.00057684584,2022,Kolari Research Unit,,,-3.346042,0.00057243113,,
4,-1.03995,,-0.08935689,1.0150279,0.06443472,0.0012225249,,0.0012780117,0.0005171278,0.000461641,2022,Kolari Research Unit,,,-0.024922173,0.0017396527,,
5,5.7920613,,6.2904487,1.5926805,1.0942931,0.0013685749,,0.0017412371,3.0206982e-05,-0.00034245523,2022,Kolari Research Unit,,,7.384742,0.0013987819,,
6,12.380046,,12.261992,1.8983555,2.016409,0.0020029042,,0.0025789714,-0.00023467769,-0.00081074494,2022,Kolari Research Unit,,,14.278401,0.0017682265,,
7,14.442396,,15.195144,1.1681395,0.41539192,0.0025926328,,0.002995853,0.0011343646,0.00073114433,2022,Kolari Research Unit,,,15.610536,0.0037269974,,
8,11.846798,,12.6476345,2.0228815,1.222045,0.0024614832,,0.0025125588,0.0010179661,0.0009668905,2022,Kolari Research Unit,,,13.869679,0.0034794493,,
9,6.3007817,,7.2130914,0.45540905,-0.4569006,0.0021382603,,0.0021591962,-0.0006902069,-0.0007111428,2022,Kolari Research Unit,,,6.756191,0.0014480534,,
10,0.15791711,,0.12325356,1.5850021,1.6196656,0.0019257977,,0.0018208011,0.00039027655,0.00049527315,2022,Kolari Research Unit,,,1.7429192,0.0023160742,,
11,-7.088806,,-5.904695,1.5997667,0.4156556,0.0016853136,,0.0018591469,-0.0006874808,-0.000861314,2022,Kolari Research Unit,,,-5.4890394,0.0009978329,,
12,-11.947979,,-9.10164,1.2666464,-1.5796928,0.0012668815,,0.0015403748,0.00046022446,0.00018673111,2022,Kolari Research Unit,,,-10.681333,0.0017271059,,
1,-13.679094,,-11.38983,6.0483737,3.759109,0.0012391654,,0.0012977173,0.00070389255,0.00064534065,2023,Kolari Research Unit,,,,,-7.6307206,0.001943058
2,-12.420807,,-11.031852,5.1737986,3.7848434,0.0011047068,,0.0012239567,-2.103392e-06,-0.00012135331,2023,Kolari Research Unit,,,,,-7.2470083,0.0011026034
3,-7.2120376,,-5.9666286,-2.3444848,-3.5898938,0.0010707265,,0.001149277,0.00026550435,0.00018695393,2023,Kolari Research Unit,,,,,-9.556522,0.0013362309
4,-1.03995,,-0.08935689,1.5520935,0.60150045,0.0012225249,,0.0012780117,-2.1195272e-05,-7.6682074e-05,2023,Kolari Research Unit,,,,,0.51214355,0.0012013296
5,5.7920613,,6.2904487,2.7181497,2.2197623,0.0013685749,,0.0017412371,0.0001428537,-0.0002298085,2023,Kolari Research Unit,,,,,8.510211,0.0015114286
6,12.380046,,12.261992,1.5640059,1.6820593,0.0020029042,,0.0025789714,-0.000832438,-0.0014085053,2023,Kolari Research Unit,,,,,13.944052,0.0011704662
1,4.380426,5.7894325,5.095815,1.4090066,0.69361734,0.0041957926,0.005749349,0.004469425,0.0015535564,0.0012799241,2020,Koltur Research Station,,,,,,
2,4.4101057,4.332462,4.6062107,-0.07764387,-0.27374887,0.0033246495,0.0040598093,0.0039813896,0.00073515973,7.841969e-05,2020,Koltur Research Station,,,,,,
3,4.3149962,4.352972,4.71401,0.037975788,-0.36103773,0.003675138,0.0035522224,0.0034871628,-0.00012291572,6.5059634e-05,2020,Koltur Research Station,,,,,,
4,5.0969543,5.5259967,5.4949107,0.42904234,0.031085968,0.002385693,0.0025425153,0.0026233546,0.00015682238,-8.0839265e-05,2020,Koltur Research Station,,,,,,
5,6.681449,6.619743,6.7126265,-0.061706066,-0.09288359,0.0019328563,0.0012403071,0.0020584627,-0.00069254916,-0.0008181556,2020,Koltur Research Station,,,,,,
6,8.367784,8.836619,8.4808,0.46883583,0.3558197,0.0019420851,0.0015976389,0.0018193814,-0.00034444616,-0.00022174243,2020,Koltur Research Station,,,,,,
7,9.497571,9.518411,9.970868,0.020839691,-0.45245743,0.0021705395,0.002093912,0.0020525856,-7.662736e-05,4.1326508e-05,2020,Koltur Research Station,,,,,,
8,9.930463,10.330684,10.515152,0.40022087,-0.18446827,0.0024650064,0.0011528492,0.0024960702,-0.0013121573,-0.001343221,2020,Koltur Research Station,,,,,,
9,9.094639,9.4923725,9.836881,0.3977337,-0.34450817,0.0037184136,0.0038991305,0.0035157774,0.00018071686,0.0003833531,2020,Koltur Research Station,,,,,,
10,7.8686953,8.113371,8.149674,0.24467564,-0.03630352,0.0045559467,0.0039793425,0.0042315894,-0.00057660416,-0.00025224686,2020,Koltur Research Station,,,,,,
11,5.633446,7.2589135,6.5332446,1.6254673,0.7256689,0.0041792756,0.004983202,0.0044942936,0.0008039265,0.0004889085,2020,Koltur Research Station,,,,,,
12,4.753314,5.8825297,5.366791,1.1292157,0.51573896,0.0043062293,0.004472692,0.0046418156,0.00016646273,-0.00016912352,2020,Koltur Research Station,,,,,,
1,4.380426,,5.095815,-0.6913531,-1.4067423,0.0041957926,,0.004469425,-0.0018096338,-0.0020832662,2021,Koltur Research Station,3.6890728,0.0023861588,,,,
2,4.4101057,,4.6062107,0.7497573,0.5536523,0.0033246495,,0.0039813896,0.0003285054,-0.00032823463,2021,Koltur Research Station,5.159863,0.003653155,,,,
